ID;code;Valley;Station;Range;Altitude;Species;DD;Year;harv_num;harv;Date;Ntot1;Ntot;Mtot;oneacorn;VH;H;SH;tot_Germ;M_Germ;N_Germ;rate_Germ
Lu16Qu036_271_16;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;271;2016;2;270;27/09/2016;NA;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_271_16;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;271;2016;2;270;27/09/2016;NA;0;0;NA;760.08;14.56;54.88;0;NA;NA;NA
Lu16Qu038_271_16;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;271;2016;2;270;27/09/2016;NA;0;0;NA;62.77;5.87;10.69;0;NA;NA;NA
Os01Qu004_270_16;Os01Qu004;Ossau;Josbaig;100;259;Quercus;270;2016;2;270;26/09/2016;NA;27;24.62;0.911851852;2901.46;32;163.97;12;15.37;3;0.25
Os01Qu010_270_16;Os01Qu010;Ossau;Josbaig;100;259;Quercus;270;2016;2;270;26/09/2016;NA;12;6.67;0.555833333;1225;26.5;172.07;7;3.54;1;0.142857143
Os01Qu018_270_16;Os01Qu018;Ossau;Josbaig;100;259;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;632;14.5;61.86;0;NA;NA;NA
Os04Qu003_270_16;Os04Qu003;Ossau;Bager;400;422;Quercus;270;2016;2;270;26/09/2016;NA;39;32.57;0.835128205;2518;35;164.14;18;20.11;1;0.055555556
Os04Qu006_270_16;Os04Qu006;Ossau;Bager;400;422;Quercus;270;2016;2;270;26/09/2016;NA;2;2.56;1.28;96;31;33.34;2;2.56;0;0
Os04Qu024_270_16;Os04Qu024;Ossau;Bager;400;422;Quercus;270;2016;2;270;26/09/2016;NA;11;6.13;0.557272727;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_270_16;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;661.85;25;57.34;0;NA;NA;NA
Os08Qu010_270_16;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_270_16;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;270;2016;2;270;26/09/2016;NA;13;8.5;0.653846154;653.27;24.75;49.3;7;7.25;1;0.142857143
Os12Qu002_270_16;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;213.31;14.3;56.48;0;NA;NA;NA
Os12Qu012_270_16;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;58.77;4.8;12.5;0;NA;NA;NA
Os12Qu013_270_16;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;270;2016;2;270;26/09/2016;NA;0;0;NA;188;9.6;24.1;0;NA;NA;NA
Os16Qu001_271_16;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;271;2016;2;270;27/09/2016;NA;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_271_16;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;271;2016;2;270;27/09/2016;NA;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_271_16;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;271;2016;2;270;27/09/2016;NA;2;0.76;0.38;116.11;15.8;15.38;2;0.76;0;0
Lu01Qu012_288_16;Lu01Qu012;Luz;Laveyron;100;131;Quercus;288;2016;3;286;14/10/2016;NA;287.3674771;380.67;1.324680176;4197;25.8;218.5;25;51.53;6;0.25
Lu01Qu038_288_16;Lu01Qu038;Luz;Laveyron;100;131;Quercus;288;2016;3;286;14/10/2016;NA;2841.390774;4308.08;1.516187087;1002;23.5;180.31;25;70.78;12;0.48
Lu01Qu071_288_16;Lu01Qu071;Luz;Laveyron;100;131;Quercus;288;2016;3;286;14/10/2016;NA;329.4526902;391.53;1.188425567;416;27.4;83.69;25;46.92;7;0.291666667
Lu03Qu011_288_16;Lu03Qu011;Luz;Ibos;300;387;Quercus;288;2016;3;286;14/10/2016;NA;155.1576249;278.39;1.794239891;402;25.4;46.21;25;72.78;9;0.36
Lu03Qu020_288_16;Lu03Qu020;Luz;Ibos;300;387;Quercus;288;2016;3;286;14/10/2016;NA;6;7.44;1.24;444;27;78.35;6;7.44;2;0.333333333
Lu03Qu050_288_16;Lu03Qu050;Luz;Ibos;300;387;Quercus;288;2016;3;286;14/10/2016;NA;35;45.47;1.299142857;981;31;99.87;25;39.67;5;0.2
Lu08Qu009_287_16;Lu08Qu009;Luz;Papillon;800;803;Quercus;287;2016;3;286;13/10/2016;NA;310.3980054;74.5;0.240014429;233;10.3;29.54;23;11.1;1;0.043478261
Lu08Qu014_287_16;Lu08Qu014;Luz;Papillon;800;803;Quercus;287;2016;3;286;13/10/2016;NA;52;15.53;0.298653846;199;10.3;43.13;25;10.73;0;0
Lu08Qu018_287_16;Lu08Qu018;Luz;Papillon;800;803;Quercus;287;2016;3;286;13/10/2016;NA;66;24.93;0.377727273;254;10.5;28.1;25;14.56;0;0
Lu12Qu001_287_16;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;287;2016;3;286;13/10/2016;NA;378.958042;148.18;0.391019542;1479;17.5;96.84;25;21.64;1;0.04
Lu12Qu008_287_16;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;287;2016;3;286;13/10/2016;NA;368.226655;185.11;0.502706682;178;14;49.61;25;28.53;2;0.08
Lu12Qu010_287_16;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;287;2016;3;286;13/10/2016;NA;261.5163399;141.67;0.541725232;103;21;48.5;24;32.65;1;0.041666667
Lu16Qu036_287_16;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;287;2016;3;286;13/10/2016;NA;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_287_16;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;287;2016;3;286;13/10/2016;NA;31;18.72;0.603870968;760.08;14.56;54.88;16;14.78;1;0.066666667
Lu16Qu038_287_16;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;287;2016;3;286;13/10/2016;NA;3;1.59;0.53;62.77;5.87;10.69;3;1.59;0;0
Os01Qu004_286_16;Os01Qu004;Ossau;Josbaig;100;259;Quercus;286;2016;3;286;12/10/2016;NA;15;13.08;0.872;2901.46;32;163.97;9;11.6;1;0.111111111
Os01Qu010_286_16;Os01Qu010;Ossau;Josbaig;100;259;Quercus;286;2016;3;286;12/10/2016;NA;5;8.23;1.646;1225;26.5;172.07;5;8.23;0;0
Os01Qu018_286_16;Os01Qu018;Ossau;Josbaig;100;259;Quercus;286;2016;3;286;12/10/2016;NA;1;1.12;1.12;632;14.5;61.86;1;1.12;1;1
Os04Qu003_286_16;Os04Qu003;Ossau;Bager;400;422;Quercus;286;2016;3;286;12/10/2016;NA;9;8.73;0.97;2518;35;164.14;2;2.44;0;0
Os04Qu006_286_16;Os04Qu006;Ossau;Bager;400;422;Quercus;286;2016;3;286;12/10/2016;NA;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_286_16;Os04Qu024;Ossau;Bager;400;422;Quercus;286;2016;3;286;12/10/2016;NA;6;6.63;1.105;337;27.8;80.63;5;6.13;0;0
Os08Qu008_286_16;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;286;2016;3;286;12/10/2016;NA;1;1.51;1.51;661.85;25;57.34;0;NA;NA;NA
Os08Qu010_286_16;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;286;2016;3;286;12/10/2016;NA;2;2.88;1.44;1060.25;30.1;54.65;2;2.88;0;0
Os08Qu022_286_16;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;286;2016;3;286;12/10/2016;NA;68;44.78;0.658529412;653.27;24.75;49.3;25;29.33;4;0.16
Os12Qu002_286_16;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;286;2016;3;286;12/10/2016;NA;25;4.2;0.168;213.31;14.3;56.48;25;4.2;1;0.04
Os12Qu012_286_16;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;286;2016;3;286;12/10/2016;NA;9;7.14;0.793333333;58.77;4.8;12.5;7;6.84;5;0.714285714
Os12Qu013_286_16;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;286;2016;3;286;12/10/2016;NA;6;1.08;0.18;188;9.6;24.1;4;0.88;0;0
Os16Qu001_287_16;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;287;2016;3;286;13/10/2016;NA;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_287_16;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;287;2016;3;286;13/10/2016;NA;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_287_16;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;287;2016;3;286;13/10/2016;NA;55;29.67;0.539454545;116.11;15.8;15.38;26;20.98;9;0.346153846
Lu01Qu012_300_16;Lu01Qu012;Luz;Laveyron;100;131;Quercus;300;2016;4;298;26/10/2016;NA;123;233.46;1.89804878;4197;25.8;218.5;25;95.08;17;0.68
Lu01Qu038_300_16;Lu01Qu038;Luz;Laveyron;100;131;Quercus;300;2016;4;298;26/10/2016;NA;1333.412322;3413.97;2.560325822;1002;23.5;180.31;25;101.07;23;0.92
Lu01Qu071_300_16;Lu01Qu071;Luz;Laveyron;100;131;Quercus;300;2016;4;298;26/10/2016;NA;409.1801108;714.45;1.746052609;416;27.4;83.69;25;76.25;21;0.84
Lu03Qu011_298_16;Lu03Qu011;Luz;Ibos;300;387;Quercus;298;2016;4;298;24/10/2016;NA;78;198.39;2.543461538;402;25.4;46.21;25;105.09;23;0.92
Lu03Qu020_298_16;Lu03Qu020;Luz;Ibos;300;387;Quercus;298;2016;4;298;24/10/2016;NA;8;21.17;2.64625;444;27;78.35;8;21.17;6;0.75
Lu03Qu050_298_16;Lu03Qu050;Luz;Ibos;300;387;Quercus;298;2016;4;298;24/10/2016;NA;37;59.24;1.601081081;981;31;99.87;25;50.9;18;0.72
Lu08Qu009_298_16;Lu08Qu009;Luz;Papillon;800;803;Quercus;298;2016;4;298;24/10/2016;NA;312.9655037;85.97;0.274694811;233;10.3;29.54;25;12.51;5;0.2
Lu08Qu014_298_16;Lu08Qu014;Luz;Papillon;800;803;Quercus;298;2016;4;298;24/10/2016;NA;20;7.37;0.3685;199;10.3;43.13;18;7.24;8;0.444444444
Lu08Qu018_298_16;Lu08Qu018;Luz;Papillon;800;803;Quercus;298;2016;4;298;24/10/2016;NA;69;35.75;0.518115942;254;10.5;28.1;25;21.35;10;0.4
Lu12Qu001_299_16;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;299;2016;4;298;25/10/2016;NA;274.2798848;136.02;0.49591679;1479;17.5;96.84;25;32.17;17;0.68
Lu12Qu008_299_16;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;299;2016;4;298;25/10/2016;NA;203.4901532;123.06;0.604746707;178;14;49.61;25;41.49;12;0.48
Lu12Qu010_299_16;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;299;2016;4;298;25/10/2016;NA;411.4183474;284.27;0.690951198;103;21;48.5;25;46.7;12;0.48
Lu16Qu036_299_16;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_299_16;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;299;2016;4;298;25/10/2016;NA;65;59.29;0.912153846;760.08;14.56;54.88;25;41.75;14;0.56
Lu16Qu038_299_16;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;299;2016;4;298;25/10/2016;NA;40;24.58;0.6145;62.77;5.87;10.69;25;21.35;18;0.72
Os01Qu004_299_16;Os01Qu004;Ossau;Josbaig;100;259;Quercus;299;2016;4;298;25/10/2016;NA;11;9.98;0.907272727;2901.46;32;163.97;7;6.75;2;0.285714286
Os01Qu010_299_16;Os01Qu010;Ossau;Josbaig;100;259;Quercus;299;2016;4;298;25/10/2016;NA;3;7;2.333333333;1225;26.5;172.07;3;7;2;0.666666667
Os01Qu018_299_16;Os01Qu018;Ossau;Josbaig;100;259;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;632;14.5;61.86;0;NA;NA;NA
Os04Qu003_299_16;Os04Qu003;Ossau;Bager;400;422;Quercus;299;2016;4;298;25/10/2016;NA;8;7.72;0.965;2518;35;164.14;4;5.34;1;0.25
Os04Qu006_299_16;Os04Qu006;Ossau;Bager;400;422;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_299_16;Os04Qu024;Ossau;Bager;400;422;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_299_16;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;661.85;25;57.34;0;NA;NA;NA
Os08Qu010_299_16;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;299;2016;4;298;25/10/2016;NA;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_299_16;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;299;2016;4;298;25/10/2016;NA;10;13.92;1.392;653.27;24.75;49.3;10;13.92;4;0.4
Os12Qu002_299_16;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;299;2016;4;298;25/10/2016;NA;371.381323;103.77;0.279416313;213.31;14.3;56.48;25;14.75;14;0.56
Os12Qu012_299_16;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;299;2016;4;298;25/10/2016;NA;44;39.95;0.907954545;58.77;4.8;12.5;25;30.54;19;0.76
Os12Qu013_299_16;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;299;2016;4;298;25/10/2016;NA;67;16.59;0.24761194;188;9.6;24.1;25;9.08;9;0.36
Os16Qu001_300_16;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;300;2016;4;298;26/10/2016;NA;0;0;NA;69.79;3;17.89;0;NA;NA;NA
Os16Qu004_300_16;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;300;2016;4;298;26/10/2016;NA;1;0.17;0.17;157.12;5.2;31.42;1;0.17;0;0
Os16Qu010_300_16;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;300;2016;4;298;26/10/2016;NA;194.6358337;108.86;0.559300916;116.11;15.8;15.38;26;22.08;21;0.807692308
Lu01Qu012_314_16;Lu01Qu012;Luz;Laveyron;100;131;Quercus;314;2016;5;312;09/11/2016;NA;3;7.42;2.473333333;4197;25.8;218.5;3;7.42;2;0.666666667
Lu01Qu038_314_16;Lu01Qu038;Luz;Laveyron;100;131;Quercus;314;2016;5;312;09/11/2016;NA;14;37.47;2.676428571;1002;23.5;180.31;14;37.47;11;0.785714286
Lu01Qu071_314_16;Lu01Qu071;Luz;Laveyron;100;131;Quercus;314;2016;5;312;09/11/2016;NA;102;228.2;2.237254902;416;27.4;83.69;25;83.09;24;0.96
Lu03Qu011_312_16;Lu03Qu011;Luz;Ibos;300;387;Quercus;312;2016;5;312;07/11/2016;NA;46;99.56;2.164347826;402;25.4;46.21;25;75.66;20;0.8
Lu03Qu020_312_16;Lu03Qu020;Luz;Ibos;300;387;Quercus;312;2016;5;312;07/11/2016;NA;5;11.12;2.224;444;27;78.35;5;11.12;3;0.6
Lu03Qu050_312_16;Lu03Qu050;Luz;Ibos;300;387;Quercus;312;2016;5;312;07/11/2016;NA;5;12.67;2.534;981;31;99.87;5;12.67;4;0.8
Lu08Qu009_312_16;Lu08Qu009;Luz;Papillon;800;803;Quercus;312;2016;5;312;07/11/2016;NA;47;13.37;0.284468085;233;10.3;29.54;25;9.67;2;0.08
Lu08Qu014_312_16;Lu08Qu014;Luz;Papillon;800;803;Quercus;312;2016;5;312;07/11/2016;NA;3;1.31;0.436666667;199;10.3;43.13;3;1.31;1;0.333333333
Lu08Qu018_312_16;Lu08Qu018;Luz;Papillon;800;803;Quercus;312;2016;5;312;07/11/2016;NA;21;22.62;1.077142857;254;10.5;28.1;21;22.62;5;0.238095238
Lu12Qu001_313_16;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;313;2016;5;312;08/11/2016;NA;55;42.87;0.779454545;1479;17.5;96.84;25;30.36;15;0.6
Lu12Qu008_313_16;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;313;2016;5;312;08/11/2016;NA;10;12.96;1.296;178;14;49.61;10;12.96;5;0.5
Lu12Qu010_313_16;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;313;2016;5;312;08/11/2016;NA;58;44.98;0.775517241;103;21;48.5;25;30.37;17;0.68
Lu16Qu036_313_16;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;313;2016;5;312;08/11/2016;NA;0;0;NA;801.97;13.1;74.95;0;NA;NA;NA
Lu16Qu037_313_16;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;313;2016;5;312;08/11/2016;NA;134.913119;187.69;1.391191615;760.08;14.56;54.88;25;61.18;23;0.92
Lu16Qu038_313_16;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;313;2016;5;312;08/11/2016;NA;353.6956522;286.76;0.810753534;62.77;5.87;10.69;25;33.5;21;0.84
Os01Qu004_312_16;Os01Qu004;Ossau;Josbaig;100;259;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;2901.46;32;163.97;0;NA;NA;NA
Os01Qu010_312_16;Os01Qu010;Ossau;Josbaig;100;259;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;1225;26.5;172.07;0;NA;NA;NA
Os01Qu018_312_16;Os01Qu018;Ossau;Josbaig;100;259;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;632;14.5;61.86;0;NA;NA;NA
Os04Qu003_312_16;Os04Qu003;Ossau;Bager;400;422;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;2518;35;164.14;0;NA;NA;NA
Os04Qu006_312_16;Os04Qu006;Ossau;Bager;400;422;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;96;31;33.34;0;NA;NA;NA
Os04Qu024_312_16;Os04Qu024;Ossau;Bager;400;422;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;337;27.8;80.63;0;NA;NA;NA
Os08Qu008_312_16;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;661.85;25;57.34;0;NA;NA;NA
Os08Qu010_312_16;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;1060.25;30.1;54.65;0;NA;NA;NA
Os08Qu022_312_16;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;312;2016;5;312;07/11/2016;NA;0;0;NA;653.27;24.75;49.3;0;NA;NA;NA
Os12Qu002_312_16;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;312;2016;5;312;07/11/2016;NA;375.0290192;134.38;0.358318938;213.31;14.3;56.48;25;13.76;7;0.28
Os12Qu012_312_16;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;312;2016;5;312;07/11/2016;NA;18;19.84;1.102222222;58.77;4.8;12.5;14;16.26;7;0.5
Os12Qu013_312_16;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;312;2016;5;312;07/11/2016;NA;19;5.36;0.282105263;188;9.6;24.1;19;5.36;1;0.052631579
Os16Qu001_313_16;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;313;2016;5;312;08/11/2016;NA;10;6.8;0.68;69.79;3;17.89;7;4.22;3;0.428571429
Os16Qu004_313_16;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;313;2016;5;312;08/11/2016;NA;0;0;NA;157.12;5.2;31.42;0;NA;NA;NA
Os16Qu010_313_16;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;313;2016;5;312;08/11/2016;NA;66;28.61;0.433484848;116.11;15.8;15.38;25;13.4;9;0.36
Lu01Qu012_257_17;Lu01Qu012;Luz;Laveyron;100;131;Quercus;257;2017;1;254;14/09/2017;NA;4105.033481;5456;1.3291;4197;25.8;218.5;25;75.49;4;0.16
Lu01Qu038_257_17;Lu01Qu038;Luz;Laveyron;100;131;Quercus;257;2017;1;254;14/09/2017;NA;2820.230346;2816;0.9985;1002;23.5;180.31;25;51.29;6;0.24
Lu01Qu071_257_17;Lu01Qu071;Luz;Laveyron;100;131;Quercus;257;2017;1;254;14/09/2017;NA;1970.629522;1825;0.9261;416;27.4;83.69;26;67.63;9;0.346153846
Lu03Qu011_256_17;Lu03Qu011;Luz;Ibos;300;387;Quercus;256;2017;1;254;15/09/2017;NA;4658.13485;3931;0.8439;402;25.4;46.21;26;67.71;7;0.269230769
Lu03Qu020_256_17;Lu03Qu020;Luz;Ibos;300;387;Quercus;256;2017;1;254;13/09/2017;NA;4115.326822;4382;1.0648;444;27;78.35;25;81.37;7;0.28
Lu03Qu050_256_17;Lu03Qu050;Luz;Ibos;300;387;Quercus;256;2017;1;254;13/09/2017;NA;1183.859421;1091.4;0.9219;981;31;99.87;25;59.63;7;0.28
Lu08Qu009_255_17;Lu08Qu009;Luz;Papillon;800;803;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_255_17;Lu08Qu014;Luz;Papillon;800;803;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;199;10.3;43.13;1;0.34;0;0
Lu08Qu018_255_17;Lu08Qu018;Luz;Papillon;800;803;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_255_17;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_255_17;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_255_17;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_255_17;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_255_17;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_255_17;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;255;2017;1;254;12/09/2017;NA;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_254_17;Os01Qu004;Ossau;Josbaig;100;259;Quercus;254;2017;1;254;11/09/2017;NA;927;963;1.0391;2901.46;32;163.97;25;75.1;7;0.28
Os01Qu010_254_17;Os01Qu010;Ossau;Josbaig;100;259;Quercus;254;2017;1;254;11/09/2017;NA;3013;4513;1.4978;1225;26.5;172.07;25;77.33;11;0.44
Os01Qu018_254_17;Os01Qu018;Ossau;Josbaig;100;259;Quercus;254;2017;1;254;11/09/2017;NA;107;141.2;1.3195;632;14.5;61.86;25;110.02;15;0.6
Os04Qu003_254_17;Os04Qu003;Ossau;Bager;400;422;Quercus;254;2017;1;254;11/09/2017;NA;174.0583747;143.72;0.8257;2518;35;164.14;25;57.9;10;0.4
Os04Qu006_254_17;Os04Qu006;Ossau;Bager;400;422;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;96;31;33.34;5;5.53;1;0.2
Os04Qu024_254_17;Os04Qu024;Ossau;Bager;400;422;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;337;27.8;80.63;25;20.55;3;0.12
Os08Qu008_254_17;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_254_17;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_254_17;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_254_17;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_254_17;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_254_17;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_254_17;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_254_17;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_254_17;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;254;2017;1;254;11/09/2017;NA;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_270_17;Lu01Qu012;Luz;Laveyron;100;131;Quercus;270;2017;2;268;27/09/2017;NA;2489.870541;5039;2.0238;4197;25.8;218.5;25;86.93;13;0.52
Lu01Qu038_270_17;Lu01Qu038;Luz;Laveyron;100;131;Quercus;270;2017;2;268;27/09/2017;NA;7649.554057;14066;1.8388;1002;23.5;180.31;25;73.17;21;0.84
Lu01Qu071_270_17;Lu01Qu071;Luz;Laveyron;100;131;Quercus;270;2017;2;268;27/09/2017;NA;4263.239733;4661;1.0933;416;27.4;83.69;26;68.63;10;0.384615385
Lu03Qu011_270_17;Lu03Qu011;Luz;Ibos;300;387;Quercus;270;2017;2;268;27/09/2017;NA;6520.532391;10337;1.5853;402;25.4;46.21;25;71.6;22;0.88
Lu03Qu020_270_17;Lu03Qu020;Luz;Ibos;300;387;Quercus;270;2017;2;268;27/09/2017;NA;5980.179975;10500;1.7558;444;27;78.35;25;86.88;19;0.76
Lu03Qu050_270_17;Lu03Qu050;Luz;Ibos;300;387;Quercus;270;2017;2;268;27/09/2017;NA;1627.781887;2421;1.4873;981;31;99.87;25;86.92;12;0.48
Lu08Qu009_269_17;Lu08Qu009;Luz;Papillon;800;803;Quercus;269;2017;2;268;26/09/2017;NA;3;1.19;0.396666667;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_269_17;Lu08Qu014;Luz;Papillon;800;803;Quercus;269;2017;2;268;26/09/2017;NA;1;0.2;0.2;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_269_17;Lu08Qu018;Luz;Papillon;800;803;Quercus;269;2017;2;268;26/09/2017;NA;6;1.28;0.213333333;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_269_17;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_269_17;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;178;14;49.61;NA;NA;NA;NA
